MENTION	XMLBOTTOM	XML	PATTERN	SCORE	POS
13251	situation in <FOUNDER>[Y]</FOUNDER>	situation in <FOUNDER>[Y]</FOUNDER>	situation in <FOUNDER></FOUNDER>	0.3507899514	2
13252	mandate of the <COMPANY>[X]</COMPANY> mission	mandate of the <COMPANY>[X]</COMPANY> mission	mandate of the <COMPANY></COMPANY> mission	0.3507899514	3
13252	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13253	mandate of the <COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	mandate of the <COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	mandate of the <COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.3041641795	6
13256	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13257	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	3
13259	<COMPANY>[X]</COMPANY> observer mission	<COMPANY>[X]</COMPANY> observer mission	<COMPANY></COMPANY> observer mission	0.3420868701	0
13261	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13263	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13264	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	3
13266	situation in <FOUNDER>[Y]</FOUNDER> ,	situation in <FOUNDER>[Y]</FOUNDER> ,	situation in <FOUNDER></FOUNDER> ,	0.3715940527	2
13272	mandate of the <COMPANY>[X]</COMPANY> mission	mandate of the <COMPANY>[X]</COMPANY> mission	mandate of the <COMPANY></COMPANY> mission	0.3507899514	3
13272	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13273	mandate of the <COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	mandate of the <COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	mandate of the <COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.3041641795	6
13278	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13279	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	3
13280	mandate of the <COMPANY>[X]</COMPANY> mission	mandate of the <COMPANY>[X]</COMPANY> mission	mandate of the <COMPANY></COMPANY> mission	0.3507899514	3
13280	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13281	mandate of the <COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	mandate of the <COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	mandate of the <COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.3041641795	6
13287	sanctions against <FOUNDER>[Y]</FOUNDER>	sanctions against <FOUNDER>[Y]</FOUNDER>	sanctions against <FOUNDER></FOUNDER>	0.0600868701	2
13293	mandate of the <COMPANY>[X]</COMPANY> mission	mandate of the <COMPANY>[X]</COMPANY> mission	mandate of the <COMPANY></COMPANY> mission	0.3507899514	3
13293	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13294	mandate of the <COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	mandate of the <COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	mandate of the <COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.3041641795	6
13295	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13296	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	3
13306	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13307	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	3
13308	situation in <FOUNDER>[Y]</FOUNDER>	situation in <FOUNDER>[Y]</FOUNDER>	situation in <FOUNDER></FOUNDER>	0.3507899514	2
13312	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13313	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	3
13348	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13349	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	3
13353	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13354	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	3
13359	<COMPANY>[X]</COMPANY> development programme	<COMPANY>[X]</COMPANY> development programme	<COMPANY></COMPANY> development programme	0.0638909715	0
13364	<FOUNDER>[Y]</FOUNDER> n officials	<FOUNDER>[Y]</FOUNDER> n officials	<FOUNDER></FOUNDER> n officials	0.0617899514	0
13368	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13369	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	3
13372	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13374	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13376	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13380	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13381	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	3
13383	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13384	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	3
13387	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13389	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13398	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13413	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13415	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13423	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13425	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13452	<COMPANY>[X]</COMPANY> high commissioner for refugees	<COMPANY>[X]</COMPANY> high commissioner for refugees	<COMPANY></COMPANY> high commissioner for refugees	0.0638909715	0
13457	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13458	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	3
13459	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13460	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	3
13461	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13462	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	3
13470	<COMPANY>[X]</COMPANY> high commissioner for refugees	<COMPANY>[X]</COMPANY> high commissioner for refugees	<COMPANY></COMPANY> high commissioner for refugees	0.0638909715	0
13473	permanent representatives of <FOUNDER>[Y]</FOUNDER>	permanent representatives of <FOUNDER>[Y]</FOUNDER>	permanent representatives of <FOUNDER></FOUNDER>	0.3497899514	3
13475	<FOUNDER>[Y]</FOUNDER> n officials	<FOUNDER>[Y]</FOUNDER> n officials	<FOUNDER></FOUNDER> n officials	0.0617899514	0
13480	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13481	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	3
13486	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13490	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13494	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13495	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	3
13504	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13505	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	3
13508	permanent representative to the <COMPANY>[X]</COMPANY>	permanent representative to the <COMPANY>[X]</COMPANY>	permanent representative to the <COMPANY></COMPANY>	0.3648909715	4
13512	<FOUNDER>[Y]</FOUNDER> n officials	<FOUNDER>[Y]</FOUNDER> n officials	<FOUNDER></FOUNDER> n officials	0.0617899514	0
13518	secretary general of the <COMPANY>[X]</COMPANY>	secretary general of the <COMPANY>[X]</COMPANY>	secretary general of the <COMPANY></COMPANY>	0.3638909715	4
13523	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13524	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	3
13531	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13573	secretary general of the <COMPANY>[X]</COMPANY>	secretary general of the <COMPANY>[X]</COMPANY>	secretary general of the <COMPANY></COMPANY>	0.3638909715	4
13593	permanent representative to the <COMPANY>[X]</COMPANY>	permanent representative to the <COMPANY>[X]</COMPANY>	permanent representative to the <COMPANY></COMPANY>	0.3648909715	4
13600	permanent representatives of <FOUNDER>[Y]</FOUNDER>	permanent representatives of <FOUNDER>[Y]</FOUNDER>	permanent representatives of <FOUNDER></FOUNDER>	0.3497899514	3
13609	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER></FOUNDER>	0.3507899514	3
13610	permanent representative of <FOUNDER>[Y]</FOUNDER> to the <COMPANY>[X]</COMPANY>	permanent representative of <FOUNDER>[Y]</FOUNDER> to the <COMPANY>[X]</COMPANY>	permanent representative of <FOUNDER></FOUNDER> to the <COMPANY></COMPANY>	0.3201682809	6
13611	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER></FOUNDER>	0.3507899514	3
13612	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER></FOUNDER>	0.3507899514	3
13615	permanent representatives of <FOUNDER>[Y]</FOUNDER>	permanent representatives of <FOUNDER>[Y]</FOUNDER>	permanent representatives of <FOUNDER></FOUNDER>	0.3497899514	3
13652	<COMPANY>[X]</COMPANY> high commissioner for refugees	<COMPANY>[X]</COMPANY> high commissioner for refugees	<COMPANY></COMPANY> high commissioner for refugees	0.0638909715	0
13695	office of the <COMPANY>[X]</COMPANY> high commissioner	office of the <COMPANY>[X]</COMPANY> high commissioner	office of the <COMPANY></COMPANY> high commissioner	0.3430868701	3
13704	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY>[X]</COMPANY> mission in <FOUNDER>[Y]</FOUNDER>	<COMPANY></COMPANY> mission in <FOUNDER></FOUNDER>	0.430130103	0
13725	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER></FOUNDER>	0.3507899514	3
13726	permanent representative of <FOUNDER>[Y]</FOUNDER> to the <COMPANY>[X]</COMPANY>	permanent representative of <FOUNDER>[Y]</FOUNDER> to the <COMPANY>[X]</COMPANY>	permanent representative of <FOUNDER></FOUNDER> to the <COMPANY></COMPANY>	0.3201682809	6
13728	permanent representatives of <FOUNDER>[Y]</FOUNDER>	permanent representatives of <FOUNDER>[Y]</FOUNDER>	permanent representatives of <FOUNDER></FOUNDER>	0.3497899514	3
13730	<COMPANY>[X]</COMPANY> educational, scientific and cultural	<COMPANY>[X]</COMPANY> educational, scientific and cultural	<COMPANY></COMPANY> educational, scientific and cultural	0.0638909715	0
13734	<COMPANY>[X]</COMPANY> economic commission for africa	<COMPANY>[X]</COMPANY> economic commission for africa	<COMPANY></COMPANY> economic commission for africa	0.0434063761	0
13737	<COMPANY>[X]</COMPANY> observer mission	<COMPANY>[X]</COMPANY> observer mission	<COMPANY></COMPANY> observer mission	0.3420868701	0
13743	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER></FOUNDER>	0.3507899514	3
13744	permanent representative of <FOUNDER>[Y]</FOUNDER> to the <COMPANY>[X]</COMPANY>	permanent representative of <FOUNDER>[Y]</FOUNDER> to the <COMPANY>[X]</COMPANY>	permanent representative of <FOUNDER></FOUNDER> to the <COMPANY></COMPANY>	0.3201682809	6
13745	permanent representatives of <FOUNDER>[Y]</FOUNDER>	permanent representatives of <FOUNDER>[Y]</FOUNDER>	permanent representatives of <FOUNDER></FOUNDER>	0.3497899514	3
13750	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER></FOUNDER>	0.3507899514	3
13751	permanent representative of <FOUNDER>[Y]</FOUNDER> to the <COMPANY>[X]</COMPANY>	permanent representative of <FOUNDER>[Y]</FOUNDER> to the <COMPANY>[X]</COMPANY>	permanent representative of <FOUNDER></FOUNDER> to the <COMPANY></COMPANY>	0.3201682809	6
13752	permanent representatives of <FOUNDER>[Y]</FOUNDER>	permanent representatives of <FOUNDER>[Y]</FOUNDER>	permanent representatives of <FOUNDER></FOUNDER>	0.3497899514	3
13762	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER></FOUNDER>	0.3507899514	3
13766	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER></FOUNDER>	0.3507899514	3
13767	permanent representative of <FOUNDER>[Y]</FOUNDER> to the <COMPANY>[X]</COMPANY>	permanent representative of <FOUNDER>[Y]</FOUNDER> to the <COMPANY>[X]</COMPANY>	permanent representative of <FOUNDER></FOUNDER> to the <COMPANY></COMPANY>	0.3201682809	6
13768	permanent representatives of <FOUNDER>[Y]</FOUNDER>	permanent representatives of <FOUNDER>[Y]</FOUNDER>	permanent representatives of <FOUNDER></FOUNDER>	0.3497899514	3
13782	<COMPANY>[X]</COMPANY> framework convention on climate	<COMPANY>[X]</COMPANY> framework convention on climate	<COMPANY></COMPANY> framework convention on climate	0.0434063761	0
13786	<COMPANY>[X]</COMPANY> framework convention on climate	<COMPANY>[X]</COMPANY> framework convention on climate	<COMPANY></COMPANY> framework convention on climate	0.0434063761	0
13788	<COMPANY>[X]</COMPANY> framework convention on climate	<COMPANY>[X]</COMPANY> framework convention on climate	<COMPANY></COMPANY> framework convention on climate	0.0434063761	0
13800	 1992–1995 <COMPANY>[X]</COMPANY> protection force (unprofor):	 1992–1995 <COMPANY>[X]</COMPANY> protection force (unprofor):	 1992–1995 <COMPANY></COMPANY> protection force (unprofor):	0.3193758096	2
13802	 1992–1995 <COMPANY>[X]</COMPANY> protection force (unprofor):	 1992–1995 <COMPANY>[X]</COMPANY> protection force (unprofor):	 1992–1995 <COMPANY></COMPANY> protection force (unprofor):	0.3193758096	2
13804	 1992–1995 <COMPANY>[X]</COMPANY> protection force (unprofor):	 1992–1995 <COMPANY>[X]</COMPANY> protection force (unprofor):	 1992–1995 <COMPANY></COMPANY> protection force (unprofor):	0.3193758096	2
13808	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER></FOUNDER>	0.3507899514	3
13812	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER></FOUNDER>	0.3507899514	3
13817	permanent representatives of <FOUNDER>[Y]</FOUNDER>	permanent representatives of <FOUNDER>[Y]</FOUNDER>	permanent representatives of <FOUNDER></FOUNDER>	0.3497899514	3
13821	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER></FOUNDER>	0.3507899514	3
13829	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER></FOUNDER>	0.3507899514	3
13830	permanent representative of <FOUNDER>[Y]</FOUNDER> to the <COMPANY>[X]</COMPANY>	permanent representative of <FOUNDER>[Y]</FOUNDER> to the <COMPANY>[X]</COMPANY>	permanent representative of <FOUNDER></FOUNDER> to the <COMPANY></COMPANY>	0.3201682809	6
13845	<FOUNDER>[Y]</FOUNDER> n officials	<FOUNDER>[Y]</FOUNDER> n officials	<FOUNDER></FOUNDER> n officials	0.0617899514	0
13850	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER></FOUNDER>	0.3507899514	3
13851	permanent representative of <FOUNDER>[Y]</FOUNDER> to the <COMPANY>[X]</COMPANY>	permanent representative of <FOUNDER>[Y]</FOUNDER> to the <COMPANY>[X]</COMPANY>	permanent representative of <FOUNDER></FOUNDER> to the <COMPANY></COMPANY>	0.3201682809	6
13853	permanent representatives of <FOUNDER>[Y]</FOUNDER>	permanent representatives of <FOUNDER>[Y]</FOUNDER>	permanent representatives of <FOUNDER></FOUNDER>	0.3497899514	3
13855	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER></FOUNDER>	0.3507899514	3
13861	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER></FOUNDER>	0.3507899514	3
13865	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER></FOUNDER>	0.3507899514	3
13866	permanent representative of <FOUNDER>[Y]</FOUNDER> to the <COMPANY>[X]</COMPANY>	permanent representative of <FOUNDER>[Y]</FOUNDER> to the <COMPANY>[X]</COMPANY>	permanent representative of <FOUNDER></FOUNDER> to the <COMPANY></COMPANY>	0.3201682809	6
13867	<FOUNDER>[Y]</FOUNDER> n officials	<FOUNDER>[Y]</FOUNDER> n officials	<FOUNDER></FOUNDER> n officials	0.0617899514	0
13872	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER></FOUNDER>	0.3507899514	3
13877	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER></FOUNDER>	0.3507899514	3
13885	permanent representatives of <FOUNDER>[Y]</FOUNDER>	permanent representatives of <FOUNDER>[Y]</FOUNDER>	permanent representatives of <FOUNDER></FOUNDER>	0.3497899514	3
13888	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER>[Y]</FOUNDER>	permanent representative of <FOUNDER></FOUNDER>	0.3507899514	3
