MENTION	XMLBOTTOM	XML	PATTERN	SCORE	POS
13774	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON></DECEASED_PERSON> international airport,	0.3089222901	0
13776	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON></DECEASED_PERSON> international airport,	0.3089222901	0
13778	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON></DECEASED_PERSON> international airport,	0.3089222901	0
13780	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON></DECEASED_PERSON> international airport,	0.3089222901	0
13784	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
13790	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON></DECEASED_PERSON> international airport,	0.3089222901	0
13799	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
13825	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON></DECEASED_PERSON> international airport,	0.3089222901	0
13829	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON></DECEASED_PERSON> international airport,	0.3089222901	0
13835	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON></DECEASED_PERSON> international airport,	0.3089222901	0
13841	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON></DECEASED_PERSON> international airport,	0.3089222901	0
13855	<DECEASED_PERSON>[X]</DECEASED_PERSON> institute	<DECEASED_PERSON>[X]</DECEASED_PERSON> institute	<DECEASED_PERSON></DECEASED_PERSON> institute	0.5156894689	0
13857	<DECEASED_PERSON>[X]</DECEASED_PERSON> institute	<DECEASED_PERSON>[X]</DECEASED_PERSON> institute	<DECEASED_PERSON></DECEASED_PERSON> institute	0.5156894689	0
13859	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
13870	assassination of <DECEASED_PERSON>[X]</DECEASED_PERSON>	assassination of <DECEASED_PERSON>[X]</DECEASED_PERSON>	assassination of <DECEASED_PERSON></DECEASED_PERSON>	0.5156894689	2
13871	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
13877	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
13877	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON></DECEASED_PERSON> international airport,	0.3089222901	0
13892	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON></DECEASED_PERSON> international airport,	0.3089222901	0
13894	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH></PLACE_OF_DEATH> , india,	0.6854173031	0
13908	<DECEASED_PERSON>[X]</DECEASED_PERSON> institute	<DECEASED_PERSON>[X]</DECEASED_PERSON> institute	<DECEASED_PERSON></DECEASED_PERSON> institute	0.5156894689	0
13910	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON></DECEASED_PERSON> international airport,	0.3089222901	0
13914	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
13918	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON></DECEASED_PERSON> international airport,	0.3089222901	0
13920	( <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> : <DECEASED_PERSON>[X]</DECEASED_PERSON>	( <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> : <DECEASED_PERSON>[X]</DECEASED_PERSON>	( <PLACE_OF_DEATH></PLACE_OF_DEATH> : <DECEASED_PERSON></DECEASED_PERSON>	0.6949527909	1
13921	( <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> : <DECEASED_PERSON>[X]</DECEASED_PERSON>	( <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> : <DECEASED_PERSON>[X]</DECEASED_PERSON>	( <PLACE_OF_DEATH></PLACE_OF_DEATH> : <DECEASED_PERSON></DECEASED_PERSON>	0.6949527909	3
13922	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON></DECEASED_PERSON> international airport,	0.3089222901	0
13924	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON></DECEASED_PERSON> international airport,	0.3089222901	0
13946	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH></PLACE_OF_DEATH> , india,	0.6854173031	0
13948	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH></PLACE_OF_DEATH> , india,	0.6854173031	0
13950	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH></PLACE_OF_DEATH> , india,	0.6854173031	0
13952	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH></PLACE_OF_DEATH> , india,	0.6854173031	0
13954	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH></PLACE_OF_DEATH> , india,	0.6854173031	0
13956	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH></PLACE_OF_DEATH> , india,	0.6854173031	0
13958	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH></PLACE_OF_DEATH> , india,	0.6854173031	0
13960	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH></PLACE_OF_DEATH> , india,	0.6854173031	0
13962	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH></PLACE_OF_DEATH> , india,	0.6854173031	0
13964	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH></PLACE_OF_DEATH> , india,	0.6854173031	0
13966	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH></PLACE_OF_DEATH> , india,	0.6854173031	0
13968	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH></PLACE_OF_DEATH> , india,	0.6854173031	0
13970	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH></PLACE_OF_DEATH> , india,	0.6854173031	0
13972	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH></PLACE_OF_DEATH> , india,	0.6854173031	0
13974	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH></PLACE_OF_DEATH> , india,	0.6854173031	0
13976	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH></PLACE_OF_DEATH> , india,	0.6854173031	0
13978	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH></PLACE_OF_DEATH> , india,	0.6854173031	0
13980	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH></PLACE_OF_DEATH> , india,	0.6854173031	0
13982	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH></PLACE_OF_DEATH> , india,	0.6854173031	0
13984	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH></PLACE_OF_DEATH> , india,	0.6854173031	0
13986	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH></PLACE_OF_DEATH> , india,	0.6854173031	0
14018	<DECEASED_PERSON>[X]</DECEASED_PERSON> , who	<DECEASED_PERSON>[X]</DECEASED_PERSON> , who	<DECEASED_PERSON></DECEASED_PERSON> , who	0.8855638275	0
14021	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> , india,	<PLACE_OF_DEATH></PLACE_OF_DEATH> , india,	0.6854173031	0
14027	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
14043	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
14055	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON></DECEASED_PERSON> international airport,	0.3089222901	0
14065	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON></DECEASED_PERSON> international airport,	0.3089222901	0
14069	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
14073	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
14079	<DECEASED_PERSON>[X]</DECEASED_PERSON> in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON>[X]</DECEASED_PERSON> in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON></DECEASED_PERSON> in <PLACE_OF_DEATH></PLACE_OF_DEATH> ,	0.6854944858	0
14080	<DECEASED_PERSON>[X]</DECEASED_PERSON> in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON>[X]</DECEASED_PERSON> in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON></DECEASED_PERSON> in <PLACE_OF_DEATH></PLACE_OF_DEATH> ,	0.6854944858	2
14081	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON></DECEASED_PERSON> international airport,	0.3089222901	0
14083	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
14089	<DECEASED_PERSON>[X]</DECEASED_PERSON> gallery, <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON>[X]</DECEASED_PERSON> gallery, <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON></DECEASED_PERSON> gallery, <PLACE_OF_DEATH></PLACE_OF_DEATH> ,	0.7009527909	0
14090	<DECEASED_PERSON>[X]</DECEASED_PERSON> gallery, <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON>[X]</DECEASED_PERSON> gallery, <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON></DECEASED_PERSON> gallery, <PLACE_OF_DEATH></PLACE_OF_DEATH> ,	0.7009527909	2
14092	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> as part	<PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> as part	<PLACE_OF_DEATH></PLACE_OF_DEATH> as part	0.4770911981	0
14095	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON></DECEASED_PERSON> international airport,	0.3089222901	0
14099	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON></DECEASED_PERSON> international airport,	0.3089222901	0
14111	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON></DECEASED_PERSON> international airport,	0.3089222901	0
14124	stadium in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	stadium in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	stadium in <PLACE_OF_DEATH></PLACE_OF_DEATH> ,	0.7132110578	2
14129	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON></DECEASED_PERSON> international airport,	0.3089222901	0
14133	centre <DECEASED_PERSON>[X]</DECEASED_PERSON>	centre <DECEASED_PERSON>[X]</DECEASED_PERSON>	centre <DECEASED_PERSON></DECEASED_PERSON>	0.5632528983	1
14135	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
14154	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON>[X]</DECEASED_PERSON> international airport,	<DECEASED_PERSON></DECEASED_PERSON> international airport,	0.3089222901	0
14162	stadium in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	stadium in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	stadium in <PLACE_OF_DEATH></PLACE_OF_DEATH> ,	0.7132110578	2
14246	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
14252	<DECEASED_PERSON>[X]</DECEASED_PERSON> in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON>[X]</DECEASED_PERSON> in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON></DECEASED_PERSON> in <PLACE_OF_DEATH></PLACE_OF_DEATH> ,	0.6854944858	0
14273	<DECEASED_PERSON>[X]</DECEASED_PERSON> , an american	<DECEASED_PERSON>[X]</DECEASED_PERSON> , an american	<DECEASED_PERSON></DECEASED_PERSON> , an american	0.7132110578	0
14296	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
14298	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
14307	<DECEASED_PERSON>[X]</DECEASED_PERSON> , who	<DECEASED_PERSON>[X]</DECEASED_PERSON> , who	<DECEASED_PERSON></DECEASED_PERSON> , who	0.8855638275	0
14330	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
14354	theatre in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	theatre in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	theatre in <PLACE_OF_DEATH></PLACE_OF_DEATH> ,	0.7776045526	2
14376	 in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	 in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	 in <PLACE_OF_DEATH></PLACE_OF_DEATH> ,	0.6701002268	2
14390	theatre in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	theatre in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	theatre in <PLACE_OF_DEATH></PLACE_OF_DEATH> ,	0.7776045526	2
14413	time in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	time in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	time in <PLACE_OF_DEATH></PLACE_OF_DEATH> ,	0.9173169709	2
14431	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
14433	<DECEASED_PERSON>[X]</DECEASED_PERSON> , who	<DECEASED_PERSON>[X]</DECEASED_PERSON> , who	<DECEASED_PERSON></DECEASED_PERSON> , who	0.8855638275	0
14435	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
14439	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
14527	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
14527	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> , <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.898058704	0
14528	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> , <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.898058704	2
14544	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
14549	<DECEASED_PERSON>[X]</DECEASED_PERSON> , who	<DECEASED_PERSON>[X]</DECEASED_PERSON> , who	<DECEASED_PERSON></DECEASED_PERSON> , who	0.8855638275	0
14563	<DECEASED_PERSON>[X]</DECEASED_PERSON> in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON>[X]</DECEASED_PERSON> in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON></DECEASED_PERSON> in <PLACE_OF_DEATH></PLACE_OF_DEATH> ,	0.6854944858	0
14564	<DECEASED_PERSON>[X]</DECEASED_PERSON> in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON>[X]</DECEASED_PERSON> in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	<DECEASED_PERSON></DECEASED_PERSON> in <PLACE_OF_DEATH></PLACE_OF_DEATH> ,	0.6854944858	2
14571	home in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	home in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	home in <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.5216894689	2
14572	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
14576	<DECEASED_PERSON>[X]</DECEASED_PERSON> ( <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> ( <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> ( <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.7018416798	0
14577	<DECEASED_PERSON>[X]</DECEASED_PERSON> ( <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> ( <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> ( <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.7018416798	2
14603	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
14656	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
14658	<DECEASED_PERSON>[X]</DECEASED_PERSON> ( <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> ( <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> ( <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.7018416798	0
14659	<DECEASED_PERSON>[X]</DECEASED_PERSON> ( <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> ( <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> ( <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.7018416798	2
14665	friend of <DECEASED_PERSON>[X]</DECEASED_PERSON>	friend of <DECEASED_PERSON>[X]</DECEASED_PERSON>	friend of <DECEASED_PERSON></DECEASED_PERSON>	0.5156894689	2
14666	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
14680	university of <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	university of <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ,	university of <PLACE_OF_DEATH></PLACE_OF_DEATH> ,	0.70644621	2
14689	com <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ons	com <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH> ons	com <PLACE_OF_DEATH></PLACE_OF_DEATH> ons	0.3495377454	1
14701	<DECEASED_PERSON>[X]</DECEASED_PERSON> ( <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> ( <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> ( <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.7018416798	0
14702	<DECEASED_PERSON>[X]</DECEASED_PERSON> ( <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> ( <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> ( <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.7018416798	2
14719	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON>[X]</DECEASED_PERSON>	 <DECEASED_PERSON></DECEASED_PERSON>	0.4770911981	1
14722	<DECEASED_PERSON>[X]</DECEASED_PERSON> , who	<DECEASED_PERSON>[X]</DECEASED_PERSON> , who	<DECEASED_PERSON></DECEASED_PERSON> , who	0.8855638275	0
14731	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> , <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.898058704	0
14732	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> , <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.898058704	2
14738	<DECEASED_PERSON>[X]</DECEASED_PERSON> , who	<DECEASED_PERSON>[X]</DECEASED_PERSON> , who	<DECEASED_PERSON></DECEASED_PERSON> , who	0.8855638275	0
14752	home in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	home in <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	home in <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.5216894689	2
14754	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON>[X]</DECEASED_PERSON> , <PLACE_OF_DEATH>[Y]</PLACE_OF_DEATH>	<DECEASED_PERSON></DECEASED_PERSON> , <PLACE_OF_DEATH></PLACE_OF_DEATH>	0.898058704	0
