MENTION	XMLBOTTOM	XML	PATTERN	SCORE	POS
32508	mycobacterium bovis <DRUG>[Y]</DRUG>	mycobacterium bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	mycobacterium bovis <DRUG></DRUG>	0.5962302776	2
32511	mycobacterium bovis <DRUG>[Y]</DRUG>	mycobacterium bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	mycobacterium bovis <DRUG></DRUG>	0.5962302776	2
32514	bacillus calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb- vaccine	bacillus calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb- vaccine	bacillus calmette-guerin -lrb- <DRUG></DRUG> -rrb- vaccine	0.471335507	3
32515	prevention of <DISEASE>[X]</DISEASE>	prevention of <DISEASE>[ ' [ X ] ' ]</DISEASE>	prevention of <DISEASE></DISEASE>	0.4778995469	2
32516	bacillus calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb- vaccine	bacillus calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb- vaccine	bacillus calmette-guerin -lrb- <DRUG></DRUG> -rrb- vaccine	0.471335507	3
32517	prevention of <DISEASE>[X]</DISEASE>	prevention of <DISEASE>[ ' [ X ] ' ]</DISEASE>	prevention of <DISEASE></DISEASE>	0.4778995469	2
32527	calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb- ,	calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb- ,	calmette-guerin -lrb- <DRUG></DRUG> -rrb- ,	0.5988723828	2
32530	calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb- ,	calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb- ,	calmette-guerin -lrb- <DRUG></DRUG> -rrb- ,	0.5988723828	2
32550	bovis bacillus calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb-	bovis bacillus calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb-	bovis bacillus calmette-guerin -lrb- <DRUG></DRUG> -rrb-	0.5962302776	4
32552	bovis bacillus calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb-	bovis bacillus calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb-	bovis bacillus calmette-guerin -lrb- <DRUG></DRUG> -rrb-	0.5962302776	4
32556	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
32559	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
32564	<DISEASE>[X]</DISEASE> and m. bovis	<DISEASE>[ ' [ X ] ' ]</DISEASE> and m. bovis	<DISEASE></DISEASE> and m. bovis	0.5962302776	0
32565	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
32566	<DISEASE>[X]</DISEASE> and m. bovis	<DISEASE>[ ' [ X ] ' ]</DISEASE> and m. bovis	<DISEASE></DISEASE> and m. bovis	0.5962302776	0
32567	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
32589	mycobacterium bovis <DRUG>[Y]</DRUG>	mycobacterium bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	mycobacterium bovis <DRUG></DRUG>	0.5962302776	2
32591	mycobacterium bovis <DRUG>[Y]</DRUG>	mycobacterium bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	mycobacterium bovis <DRUG></DRUG>	0.5962302776	2
32594	calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb-	calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb-	calmette-guerin -lrb- <DRUG></DRUG> -rrb-	0.13108985	2
32597	calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb-	calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb-	calmette-guerin -lrb- <DRUG></DRUG> -rrb-	0.13108985	2
32603	bovis bacillus calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb-	bovis bacillus calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb-	bovis bacillus calmette-guerin -lrb- <DRUG></DRUG> -rrb-	0.5962302776	4
32603	bacillus calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb- vaccine	bacillus calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb- vaccine	bacillus calmette-guerin -lrb- <DRUG></DRUG> -rrb- vaccine	0.471335507	3
32608	bovis bacillus calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb-	bovis bacillus calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb-	bovis bacillus calmette-guerin -lrb- <DRUG></DRUG> -rrb-	0.5962302776	4
32608	bacillus calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb- vaccine	bacillus calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb- vaccine	bacillus calmette-guerin -lrb- <DRUG></DRUG> -rrb- vaccine	0.471335507	3
32613	bacillus calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb- vaccine	bacillus calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb- vaccine	bacillus calmette-guerin -lrb- <DRUG></DRUG> -rrb- vaccine	0.471335507	3
32617	bacillus calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb- vaccine	bacillus calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb- vaccine	bacillus calmette-guerin -lrb- <DRUG></DRUG> -rrb- vaccine	0.471335507	3
32626	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
32628	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
32632	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
32634	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
32639	mycobacterium bovis <DRUG>[Y]</DRUG>	mycobacterium bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	mycobacterium bovis <DRUG></DRUG>	0.5962302776	2
32642	mycobacterium bovis <DRUG>[Y]</DRUG>	mycobacterium bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	mycobacterium bovis <DRUG></DRUG>	0.5962302776	2
32652	<DISEASE>[X]</DISEASE> and m. bovis	<DISEASE>[ ' [ X ] ' ]</DISEASE> and m. bovis	<DISEASE></DISEASE> and m. bovis	0.5962302776	0
32653	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
32654	<DISEASE>[X]</DISEASE> and m. bovis	<DISEASE>[ ' [ X ] ' ]</DISEASE> and m. bovis	<DISEASE></DISEASE> and m. bovis	0.5962302776	0
32655	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
32685	mycobacterium <DISEASE>[X]</DISEASE> -lrb- mtb -rrb-	mycobacterium <DISEASE>[ ' [ X ] ' ]</DISEASE> -lrb- mtb -rrb-	mycobacterium <DISEASE></DISEASE> -lrb- mtb -rrb-	0.5962302776	1
32687	mycobacterium <DISEASE>[X]</DISEASE> -lrb- mtb -rrb-	mycobacterium <DISEASE>[ ' [ X ] ' ]</DISEASE> -lrb- mtb -rrb-	mycobacterium <DISEASE></DISEASE> -lrb- mtb -rrb-	0.5962302776	1
32735	bovis bacille calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb-	bovis bacille calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb-	bovis bacille calmette-guerin -lrb- <DRUG></DRUG> -rrb-	0.3919479072	4
32740	bovis bacille calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb-	bovis bacille calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb-	bovis bacille calmette-guerin -lrb- <DRUG></DRUG> -rrb-	0.3919479072	4
32748	calmette guerin -lrb- <DRUG>[Y]</DRUG> -rrb-	calmette guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb-	calmette guerin -lrb- <DRUG></DRUG> -rrb-	0.1802302776	3
32753	calmette guerin -lrb- <DRUG>[Y]</DRUG> -rrb-	calmette guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb-	calmette guerin -lrb- <DRUG></DRUG> -rrb-	0.1802302776	3
32781	bovis bacillus calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb-	bovis bacillus calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb-	bovis bacillus calmette-guerin -lrb- <DRUG></DRUG> -rrb-	0.5962302776	4
32785	bovis bacillus calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb-	bovis bacillus calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb-	bovis bacillus calmette-guerin -lrb- <DRUG></DRUG> -rrb-	0.5962302776	4
32788	<DISEASE>[X]</DISEASE> and m. bovis	<DISEASE>[ ' [ X ] ' ]</DISEASE> and m. bovis	<DISEASE></DISEASE> and m. bovis	0.5962302776	0
32789	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
32790	<DISEASE>[X]</DISEASE> and m. bovis	<DISEASE>[ ' [ X ] ' ]</DISEASE> and m. bovis	<DISEASE></DISEASE> and m. bovis	0.5962302776	0
32791	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
32801	calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb-	calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb-	calmette-guerin -lrb- <DRUG></DRUG> -rrb-	0.13108985	2
32806	calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb-	calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb-	calmette-guerin -lrb- <DRUG></DRUG> -rrb-	0.13108985	2
32832	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
32833	m. <DISEASE>[X]</DISEASE> h37rv	m. <DISEASE>[ ' [ X ] ' ]</DISEASE> h37rv	m. <DISEASE></DISEASE> h37rv	0.5925618284	1
32834	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
32835	m. <DISEASE>[X]</DISEASE> h37rv	m. <DISEASE>[ ' [ X ] ' ]</DISEASE> h37rv	m. <DISEASE></DISEASE> h37rv	0.5925618284	1
32844	<DISEASE>[X]</DISEASE> and m. bovis	<DISEASE>[ ' [ X ] ' ]</DISEASE> and m. bovis	<DISEASE></DISEASE> and m. bovis	0.5962302776	0
32845	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
32846	<DISEASE>[X]</DISEASE> and m. bovis	<DISEASE>[ ' [ X ] ' ]</DISEASE> and m. bovis	<DISEASE></DISEASE> and m. bovis	0.5962302776	0
32847	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
32861	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
32863	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
32877	calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb-	calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb-	calmette-guerin -lrb- <DRUG></DRUG> -rrb-	0.13108985	2
32881	calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb-	calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb-	calmette-guerin -lrb- <DRUG></DRUG> -rrb-	0.13108985	2
32890	mycobacterium bovis <DRUG>[Y]</DRUG>	mycobacterium bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	mycobacterium bovis <DRUG></DRUG>	0.5962302776	2
32893	mycobacterium bovis <DRUG>[Y]</DRUG>	mycobacterium bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	mycobacterium bovis <DRUG></DRUG>	0.5962302776	2
32914	mycobacterium <DISEASE>[X]</DISEASE> -lrb- mtb -rrb-	mycobacterium <DISEASE>[ ' [ X ] ' ]</DISEASE> -lrb- mtb -rrb-	mycobacterium <DISEASE></DISEASE> -lrb- mtb -rrb-	0.5962302776	1
32918	mycobacterium <DISEASE>[X]</DISEASE> -lrb- mtb -rrb-	mycobacterium <DISEASE>[ ' [ X ] ' ]</DISEASE> -lrb- mtb -rrb-	mycobacterium <DISEASE></DISEASE> -lrb- mtb -rrb-	0.5962302776	1
32940	m. <DISEASE>[X]</DISEASE> h37rv	m. <DISEASE>[ ' [ X ] ' ]</DISEASE> h37rv	m. <DISEASE></DISEASE> h37rv	0.5925618284	1
32942	m. <DISEASE>[X]</DISEASE> h37rv	m. <DISEASE>[ ' [ X ] ' ]</DISEASE> h37rv	m. <DISEASE></DISEASE> h37rv	0.5925618284	1
32945	mycobacterium <DISEASE>[X]</DISEASE> -lrb- mtb -rrb-	mycobacterium <DISEASE>[ ' [ X ] ' ]</DISEASE> -lrb- mtb -rrb-	mycobacterium <DISEASE></DISEASE> -lrb- mtb -rrb-	0.5962302776	1
32947	mycobacterium <DISEASE>[X]</DISEASE> -lrb- mtb -rrb-	mycobacterium <DISEASE>[ ' [ X ] ' ]</DISEASE> -lrb- mtb -rrb-	mycobacterium <DISEASE></DISEASE> -lrb- mtb -rrb-	0.5962302776	1
32949	bovis bacillus calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb-	bovis bacillus calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb-	bovis bacillus calmette-guerin -lrb- <DRUG></DRUG> -rrb-	0.5962302776	4
32953	bovis bacillus calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb-	bovis bacillus calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb-	bovis bacillus calmette-guerin -lrb- <DRUG></DRUG> -rrb-	0.5962302776	4
32961	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
32963	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
33012	m. <DISEASE>[X]</DISEASE> h37rv	m. <DISEASE>[ ' [ X ] ' ]</DISEASE> h37rv	m. <DISEASE></DISEASE> h37rv	0.5925618284	1
33013	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
33016	m. <DISEASE>[X]</DISEASE> h37rv	m. <DISEASE>[ ' [ X ] ' ]</DISEASE> h37rv	m. <DISEASE></DISEASE> h37rv	0.5925618284	1
33017	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
33027	mycobacterium bovis <DRUG>[Y]</DRUG>	mycobacterium bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	mycobacterium bovis <DRUG></DRUG>	0.5962302776	2
33030	mycobacterium bovis <DRUG>[Y]</DRUG>	mycobacterium bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	mycobacterium bovis <DRUG></DRUG>	0.5962302776	2
33035	mycobacterium <DISEASE>[X]</DISEASE> -lrb- mtb -rrb-	mycobacterium <DISEASE>[ ' [ X ] ' ]</DISEASE> -lrb- mtb -rrb-	mycobacterium <DISEASE></DISEASE> -lrb- mtb -rrb-	0.5962302776	1
33040	mycobacterium <DISEASE>[X]</DISEASE> -lrb- mtb -rrb-	mycobacterium <DISEASE>[ ' [ X ] ' ]</DISEASE> -lrb- mtb -rrb-	mycobacterium <DISEASE></DISEASE> -lrb- mtb -rrb-	0.5962302776	1
33048	mycobacterium bovis <DRUG>[Y]</DRUG>	mycobacterium bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	mycobacterium bovis <DRUG></DRUG>	0.5962302776	2
33049	m. <DISEASE>[X]</DISEASE> h37rv	m. <DISEASE>[ ' [ X ] ' ]</DISEASE> h37rv	m. <DISEASE></DISEASE> h37rv	0.5925618284	1
33050	mycobacterium bovis <DRUG>[Y]</DRUG>	mycobacterium bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	mycobacterium bovis <DRUG></DRUG>	0.5962302776	2
33051	m. <DISEASE>[X]</DISEASE> h37rv	m. <DISEASE>[ ' [ X ] ' ]</DISEASE> h37rv	m. <DISEASE></DISEASE> h37rv	0.5925618284	1
33058	calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb-	calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb-	calmette-guerin -lrb- <DRUG></DRUG> -rrb-	0.13108985	2
33060	calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb-	calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb-	calmette-guerin -lrb- <DRUG></DRUG> -rrb-	0.13108985	2
33063	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
33065	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
33071	mycobacterium bovis <DRUG>[Y]</DRUG>	mycobacterium bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	mycobacterium bovis <DRUG></DRUG>	0.5962302776	2
33073	mycobacterium bovis <DRUG>[Y]</DRUG>	mycobacterium bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	mycobacterium bovis <DRUG></DRUG>	0.5962302776	2
33074	mycobacterium bovis <DRUG>[Y]</DRUG>	mycobacterium bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	mycobacterium bovis <DRUG></DRUG>	0.5962302776	2
33078	mycobacterium bovis <DRUG>[Y]</DRUG>	mycobacterium bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	mycobacterium bovis <DRUG></DRUG>	0.5962302776	2
33103	mycobacterium bovis <DRUG>[Y]</DRUG>	mycobacterium bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	mycobacterium bovis <DRUG></DRUG>	0.5962302776	2
33106	mycobacterium bovis <DRUG>[Y]</DRUG>	mycobacterium bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	mycobacterium bovis <DRUG></DRUG>	0.5962302776	2
33137	mycobacterium <DISEASE>[X]</DISEASE> -lrb- mtb -rrb-	mycobacterium <DISEASE>[ ' [ X ] ' ]</DISEASE> -lrb- mtb -rrb-	mycobacterium <DISEASE></DISEASE> -lrb- mtb -rrb-	0.5962302776	1
33142	mycobacterium <DISEASE>[X]</DISEASE> -lrb- mtb -rrb-	mycobacterium <DISEASE>[ ' [ X ] ' ]</DISEASE> -lrb- mtb -rrb-	mycobacterium <DISEASE></DISEASE> -lrb- mtb -rrb-	0.5962302776	1
33144	calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb- vaccine	calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb- vaccine	calmette-guerin -lrb- <DRUG></DRUG> -rrb- vaccine	0.1812302776	2
33146	calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb- vaccine	calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb- vaccine	calmette-guerin -lrb- <DRUG></DRUG> -rrb- vaccine	0.1812302776	2
33148	bovis bacillus calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb-	bovis bacillus calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb-	bovis bacillus calmette-guerin -lrb- <DRUG></DRUG> -rrb-	0.5962302776	4
33148	bacillus calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb- vaccine	bacillus calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb- vaccine	bacillus calmette-guerin -lrb- <DRUG></DRUG> -rrb- vaccine	0.471335507	3
33150	bovis bacillus calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb-	bovis bacillus calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb-	bovis bacillus calmette-guerin -lrb- <DRUG></DRUG> -rrb-	0.5962302776	4
33150	bacillus calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb- vaccine	bacillus calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb- vaccine	bacillus calmette-guerin -lrb- <DRUG></DRUG> -rrb- vaccine	0.471335507	3
33164	<DISEASE>[X]</DISEASE> and m. bovis	<DISEASE>[ ' [ X ] ' ]</DISEASE> and m. bovis	<DISEASE></DISEASE> and m. bovis	0.5962302776	0
33165	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
33166	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
33167	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
33168	<DISEASE>[X]</DISEASE> and m. bovis	<DISEASE>[ ' [ X ] ' ]</DISEASE> and m. bovis	<DISEASE></DISEASE> and m. bovis	0.5962302776	0
33169	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
33170	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
33171	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
33172	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
33174	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
33182	calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb- ,	calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb- ,	calmette-guerin -lrb- <DRUG></DRUG> -rrb- ,	0.5988723828	2
33184	calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb- ,	calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb- ,	calmette-guerin -lrb- <DRUG></DRUG> -rrb- ,	0.5988723828	2
33196	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
33199	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
33224	bacillus calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb- vaccine	bacillus calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb- vaccine	bacillus calmette-guerin -lrb- <DRUG></DRUG> -rrb- vaccine	0.471335507	3
33226	bacillus calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb- vaccine	bacillus calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb- vaccine	bacillus calmette-guerin -lrb- <DRUG></DRUG> -rrb- vaccine	0.471335507	3
33243	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
33247	m. bovis <DRUG>[Y]</DRUG>	m. bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	m. bovis <DRUG></DRUG>	0.5962302776	2
33259	mh - <DRUG>[Y]</DRUG>	mh - <DRUG>[ ' [ Y ] ' ]</DRUG>	mh - <DRUG></DRUG>	0.4984214008	2
33262	mh - <DRUG>[Y]</DRUG>	mh - <DRUG>[ ' [ Y ] ' ]</DRUG>	mh - <DRUG></DRUG>	0.4984214008	2
33268	bacillus calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb- vaccine	bacillus calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb- vaccine	bacillus calmette-guerin -lrb- <DRUG></DRUG> -rrb- vaccine	0.471335507	3
33271	bacillus calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb- vaccine	bacillus calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb- vaccine	bacillus calmette-guerin -lrb- <DRUG></DRUG> -rrb- vaccine	0.471335507	3
33275	bovis bacille calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb-	bovis bacille calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb-	bovis bacille calmette-guerin -lrb- <DRUG></DRUG> -rrb-	0.3919479072	4
33275	calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb- ,	calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb- ,	calmette-guerin -lrb- <DRUG></DRUG> -rrb- ,	0.5988723828	2
33277	bovis bacille calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb-	bovis bacille calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb-	bovis bacille calmette-guerin -lrb- <DRUG></DRUG> -rrb-	0.3919479072	4
33277	calmette-guerin -lrb- <DRUG>[Y]</DRUG> -rrb- ,	calmette-guerin -lrb- <DRUG>[ ' [ Y ] ' ]</DRUG> -rrb- ,	calmette-guerin -lrb- <DRUG></DRUG> -rrb- ,	0.5988723828	2
33279	mycobacterium bovis <DRUG>[Y]</DRUG>	mycobacterium bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	mycobacterium bovis <DRUG></DRUG>	0.5962302776	2
33283	mycobacterium bovis <DRUG>[Y]</DRUG>	mycobacterium bovis <DRUG>[ ' [ Y ] ' ]</DRUG>	mycobacterium bovis <DRUG></DRUG>	0.5962302776	2
