MENTION	XMLBOTTOM	XML	PATTERN	SCORE	POS
10139	<PERSON>[X]</PERSON> , who	<PERSON>[X]</PERSON> , who	<PERSON></PERSON> , who	0.3093021051	0
10140	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10141	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION></RELIGION> prophet <PERSON></PERSON> ,	0.3553147718	2
10150	<RELIGION>[Y]</RELIGION> tradition	<RELIGION>[Y]</RELIGION> tradition	<RELIGION></RELIGION> tradition	0.334783753	0
10151	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10152	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION></RELIGION> prophet <PERSON></PERSON> ,	0.3553147718	2
10152	<PERSON>[X]</PERSON> , who	<PERSON>[X]</PERSON> , who	<PERSON></PERSON> , who	0.3093021051	0
10158	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10162	death of <PERSON>[X]</PERSON>	death of <PERSON>[X]</PERSON>	death of <PERSON></PERSON>	0.3347967187	2
10171	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10173	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10174	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.3420704838	2
10179	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION></RELIGION>	0.407611847	2
10181	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10182	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION></RELIGION> prophet <PERSON></PERSON> ,	0.3553147718	2
10187	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10188	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION></RELIGION> prophet <PERSON></PERSON> ,	0.3553147718	2
10207	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10208	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION></RELIGION> prophet <PERSON></PERSON> ,	0.3553147718	2
10211	<RELIGION>[Y]</RELIGION> university	<RELIGION>[Y]</RELIGION> university	<RELIGION></RELIGION> university	0.3093021051	0
10212	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10215	<PERSON>[X]</PERSON> al	<PERSON>[X]</PERSON> al	<PERSON></PERSON> al	0.2579644171	0
10216	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10217	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION></RELIGION> prophet <PERSON></PERSON> ,	0.3553147718	2
10229	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10233	<RELIGION>[Y]</RELIGION> prophet ,	<RELIGION>[Y]</RELIGION> prophet ,	<RELIGION></RELIGION> prophet ,	0.3806216334	0
10235	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10236	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION></RELIGION> prophet <PERSON></PERSON> ,	0.3553147718	2
10242	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10244	time of <PERSON>[X]</PERSON>	time of <PERSON>[X]</PERSON>	time of <PERSON></PERSON>	0.3554904487	2
10251	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10252	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.3420704838	2
10253	<RELIGION>[Y]</RELIGION> prophet ,	<RELIGION>[Y]</RELIGION> prophet ,	<RELIGION></RELIGION> prophet ,	0.3806216334	0
10254	<RELIGION>[Y]</RELIGION> prophet , <PERSON>[X]</PERSON>	<RELIGION>[Y]</RELIGION> prophet , <PERSON>[X]</PERSON>	<RELIGION></RELIGION> prophet , <PERSON></PERSON>	0.319845363	3
10255	<PERSON>[X]</PERSON> , who	<PERSON>[X]</PERSON> , who	<PERSON></PERSON> , who	0.3093021051	0
10264	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10272	<PERSON>[X]</PERSON> , the founder of <RELIGION>[Y]</RELIGION>	<PERSON>[X]</PERSON> , the founder of <RELIGION>[Y]</RELIGION>	<PERSON></PERSON> , the founder of <RELIGION></RELIGION>	0.3542789766	0
10278	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10279	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION></RELIGION> prophet <PERSON></PERSON> ,	0.3553147718	2
10282	<RELIGION>[Y]</RELIGION> university	<RELIGION>[Y]</RELIGION> university	<RELIGION></RELIGION> university	0.3093021051	0
10294	<PERSON>[X]</PERSON> al - ,	<PERSON>[X]</PERSON> al - ,	<PERSON></PERSON> al - ,	0.3806216334	0
10296	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10297	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.3420704838	2
10299	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10300	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10312	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10313	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.3420704838	2
10315	<RELIGION>[Y]</RELIGION> prophet ,	<RELIGION>[Y]</RELIGION> prophet ,	<RELIGION></RELIGION> prophet ,	0.3806216334	0
10324	<RELIGION>[Y]</RELIGION> world	<RELIGION>[Y]</RELIGION> world	<RELIGION></RELIGION> world	0.3782493771	0
10326	<RELIGION>[Y]</RELIGION> state	<RELIGION>[Y]</RELIGION> state	<RELIGION></RELIGION> state	0.35482095	0
10340	<RELIGION>[Y]</RELIGION> republic	<RELIGION>[Y]</RELIGION> republic	<RELIGION></RELIGION> republic	0.3540824885	0
10341	<RELIGION>[Y]</RELIGION> republic	<RELIGION>[Y]</RELIGION> republic	<RELIGION></RELIGION> republic	0.3540824885	0
10343	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION></RELIGION>	0.407611847	2
10346	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10347	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION></RELIGION> prophet <PERSON></PERSON> ,	0.3553147718	2
10347	<PERSON>[X]</PERSON> , who	<PERSON>[X]</PERSON> , who	<PERSON></PERSON> , who	0.3093021051	0
10348	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10364	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10365	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.3420704838	2
10368	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10370	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10372	<PERSON>[X]</PERSON> al	<PERSON>[X]</PERSON> al	<PERSON></PERSON> al	0.2579644171	0
10378	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10379	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.3420704838	2
10382	<RELIGION>[Y]</RELIGION> world ,	<RELIGION>[Y]</RELIGION> world ,	<RELIGION></RELIGION> world ,	0.3867491438	0
10383	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10385	<PERSON>[X]</PERSON> , who	<PERSON>[X]</PERSON> , who	<PERSON></PERSON> , who	0.3093021051	0
10393	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION></RELIGION>	0.407611847	2
10394	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION></RELIGION>	0.407611847	2
10396	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION></RELIGION>	0.407611847	2
10398	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION></RELIGION>	0.407611847	2
10401	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION></RELIGION>	0.407611847	2
10403	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION></RELIGION>	0.407611847	2
10404	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10405	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.3420704838	2
10407	who converted to <RELIGION>[Y]</RELIGION>	who converted to <RELIGION>[Y]</RELIGION>	who converted to <RELIGION></RELIGION>	0.2274955569	3
10414	<RELIGION>[Y]</RELIGION> , <PERSON>[X]</PERSON>	<RELIGION>[Y]</RELIGION> , <PERSON>[X]</PERSON>	<RELIGION></RELIGION> , <PERSON></PERSON>	0.475529559	0
10416	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10417	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION></RELIGION> prophet <PERSON></PERSON> ,	0.3553147718	2
10424	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10425	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION></RELIGION> prophet <PERSON></PERSON> ,	0.3553147718	2
10426	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10427	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.3420704838	2
10448	<RELIGION>[Y]</RELIGION> prophet ,	<RELIGION>[Y]</RELIGION> prophet ,	<RELIGION></RELIGION> prophet ,	0.3806216334	0
10449	<RELIGION>[Y]</RELIGION> prophet , <PERSON>[X]</PERSON>	<RELIGION>[Y]</RELIGION> prophet , <PERSON>[X]</PERSON>	<RELIGION></RELIGION> prophet , <PERSON></PERSON>	0.319845363	3
10457	<RELIGION>[Y]</RELIGION> tradition	<RELIGION>[Y]</RELIGION> tradition	<RELIGION></RELIGION> tradition	0.334783753	0
10462	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10463	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION></RELIGION> prophet <PERSON></PERSON> ,	0.3553147718	2
10464	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10465	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION></RELIGION> prophet <PERSON></PERSON> ,	0.3553147718	2
10467	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10468	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION></RELIGION> prophet <PERSON></PERSON> ,	0.3553147718	2
10477	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10479	<RELIGION>[Y]</RELIGION> tradition	<RELIGION>[Y]</RELIGION> tradition	<RELIGION></RELIGION> tradition	0.334783753	0
10483	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10484	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.3420704838	2
10488	<PERSON>[X]</PERSON> al - ,	<PERSON>[X]</PERSON> al - ,	<PERSON></PERSON> al - ,	0.3806216334	0
10489	<RELIGION>[Y]</RELIGION> tradition	<RELIGION>[Y]</RELIGION> tradition	<RELIGION></RELIGION> tradition	0.334783753	0
10491	<RELIGION>[Y]</RELIGION> world	<RELIGION>[Y]</RELIGION> world	<RELIGION></RELIGION> world	0.3782493771	0
10496	<RELIGION>[Y]</RELIGION> tradition	<RELIGION>[Y]</RELIGION> tradition	<RELIGION></RELIGION> tradition	0.334783753	0
10498	<RELIGION>[Y]</RELIGION> , <PERSON>[X]</PERSON>	<RELIGION>[Y]</RELIGION> , <PERSON>[X]</PERSON>	<RELIGION></RELIGION> , <PERSON></PERSON>	0.475529559	0
10499	<RELIGION>[Y]</RELIGION> , <PERSON>[X]</PERSON>	<RELIGION>[Y]</RELIGION> , <PERSON>[X]</PERSON>	<RELIGION></RELIGION> , <PERSON></PERSON>	0.475529559	2
10500	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10501	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION></RELIGION> prophet <PERSON></PERSON> ,	0.3553147718	2
10509	<RELIGION>[Y]</RELIGION> world	<RELIGION>[Y]</RELIGION> world	<RELIGION></RELIGION> world	0.3782493771	0
10521	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION></RELIGION>	0.407611847	2
10525	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION></RELIGION>	0.407611847	2
10526	<PERSON>[X]</PERSON> , who	<PERSON>[X]</PERSON> , who	<PERSON></PERSON> , who	0.3093021051	0
10527	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION></RELIGION>	0.407611847	2
10528	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION></RELIGION>	0.407611847	2
10530	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION></RELIGION>	0.407611847	2
10533	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION></RELIGION>	0.407611847	2
10535	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION></RELIGION>	0.407611847	2
10536	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10539	<PERSON>[X]</PERSON> al - ,	<PERSON>[X]</PERSON> al - ,	<PERSON></PERSON> al - ,	0.3806216334	0
10540	<PERSON>[X]</PERSON> al	<PERSON>[X]</PERSON> al	<PERSON></PERSON> al	0.2579644171	0
10542	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10543	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.3420704838	2
10548	al - <PERSON>[X]</PERSON>	al - <PERSON>[X]</PERSON>	al - <PERSON></PERSON>	0.2145074254	2
10548	<PERSON>[X]</PERSON> al	<PERSON>[X]</PERSON> al	<PERSON></PERSON> al	0.2579644171	0
10554	death of <PERSON>[X]</PERSON>	death of <PERSON>[X]</PERSON>	death of <PERSON></PERSON>	0.3347967187	2
10557	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10558	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION></RELIGION> prophet <PERSON></PERSON> ,	0.3553147718	2
10559	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10560	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.3420704838	2
10566	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10567	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.3420704838	2
10568	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10569	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.3420704838	2
10571	<RELIGION>[Y]</RELIGION> prophet ,	<RELIGION>[Y]</RELIGION> prophet ,	<RELIGION></RELIGION> prophet ,	0.3806216334	0
10573	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10574	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.3420704838	2
10575	<RELIGION>[Y]</RELIGION> state	<RELIGION>[Y]</RELIGION> state	<RELIGION></RELIGION> state	0.35482095	0
10586	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10587	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION></RELIGION> prophet <PERSON></PERSON> ,	0.3553147718	2
10590	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10591	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON> ,	<RELIGION></RELIGION> prophet <PERSON></PERSON> ,	0.3553147718	2
10592	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10594	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10596	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10598	<RELIGION>[Y]</RELIGION> prophet ,	<RELIGION>[Y]</RELIGION> prophet ,	<RELIGION></RELIGION> prophet ,	0.3806216334	0
10599	<RELIGION>[Y]</RELIGION> prophet , <PERSON>[X]</PERSON>	<RELIGION>[Y]</RELIGION> prophet , <PERSON>[X]</PERSON>	<RELIGION></RELIGION> prophet , <PERSON></PERSON>	0.319845363	3
10599	<PERSON>[X]</PERSON> , who	<PERSON>[X]</PERSON> , who	<PERSON></PERSON> , who	0.3093021051	0
10600	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10601	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.3420704838	2
10609	time of <PERSON>[X]</PERSON>	time of <PERSON>[X]</PERSON>	time of <PERSON></PERSON>	0.3554904487	2
10612	<RELIGION>[Y]</RELIGION> world	<RELIGION>[Y]</RELIGION> world	<RELIGION></RELIGION> world	0.3782493771	0
10614	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10615	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.3420704838	2
10617	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION></RELIGION>	0.407611847	2
10618	nation of <RELIGION>[Y]</RELIGION> leader <PERSON>[X]</PERSON>	nation of <RELIGION>[Y]</RELIGION> leader <PERSON>[X]</PERSON>	nation of <RELIGION></RELIGION> leader <PERSON></PERSON>	0.185682942	4
10628	<PERSON>[X]</PERSON> al	<PERSON>[X]</PERSON> al	<PERSON></PERSON> al	0.2579644171	0
10650	<RELIGION>[Y]</RELIGION> tradition	<RELIGION>[Y]</RELIGION> tradition	<RELIGION></RELIGION> tradition	0.334783753	0
10651	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10652	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.3420704838	2
10653	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10654	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.3420704838	2
10662	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[Y]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.3707758476	0
10663	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.3420704838	2
10666	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION></RELIGION>	0.407611847	2
10671	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION></RELIGION>	0.407611847	2
10688	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION></RELIGION>	0.407611847	2
10694	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION></RELIGION>	0.407611847	2
10695	leader of the nation of <RELIGION>[Y]</RELIGION>	leader of the nation of <RELIGION>[Y]</RELIGION>	leader of the nation of <RELIGION></RELIGION>	0.2138109144	5
10695	<RELIGION>[Y]</RELIGION> , <PERSON>[X]</PERSON>	<RELIGION>[Y]</RELIGION> , <PERSON>[X]</PERSON>	<RELIGION></RELIGION> , <PERSON></PERSON>	0.475529559	0
10696	<RELIGION>[Y]</RELIGION> , <PERSON>[X]</PERSON>	<RELIGION>[Y]</RELIGION> , <PERSON>[X]</PERSON>	<RELIGION></RELIGION> , <PERSON></PERSON>	0.475529559	2
10697	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION></RELIGION>	0.407611847	2
