MENTION	XMLBOTTOM	XML	PATTERN	SCORE	POS
8488	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.1488445901	2
8505	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.17569327	0
8506	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.1488445901	2
8517	<RELIGION>[Y]</RELIGION> law	<RELIGION>[ ' [ Y ] ' ]</RELIGION> law	<RELIGION></RELIGION> law	0.1546762969	0
8520	<RELIGION>[Y]</RELIGION> law	<RELIGION>[ ' [ Y ] ' ]</RELIGION> law	<RELIGION></RELIGION> law	0.1546762969	0
8524	history of <RELIGION>[Y]</RELIGION>	history of <RELIGION>[ ' [ Y ] ' ]</RELIGION>	history of <RELIGION></RELIGION>	0.087569644	2
8526	<RELIGION>[Y]</RELIGION> law	<RELIGION>[ ' [ Y ] ' ]</RELIGION> law	<RELIGION></RELIGION> law	0.1546762969	0
8528	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.17569327	0
8529	<RELIGION>[Y]</RELIGION> prophet , <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet , <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> prophet , <PERSON></PERSON>	0.1309314576	3
8530	al - <RELIGION>[Y]</RELIGION>	al - <RELIGION>[ ' [ Y ] ' ]</RELIGION>	al - <RELIGION></RELIGION>	0.3788399691	2
8532	prophet <PERSON>[X]</PERSON>	prophet <PERSON>[ ' [ X ] ' ]</PERSON>	prophet <PERSON></PERSON>	0.2007437761	1
8533	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.17569327	0
8534	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.1488445901	2
8543	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.17569327	0
8545	prophet <PERSON>[X]</PERSON>	prophet <PERSON>[ ' [ X ] ' ]</PERSON>	prophet <PERSON></PERSON>	0.2007437761	1
8546	<RELIGION>[Y]</RELIGION> scholar	<RELIGION>[ ' [ Y ] ' ]</RELIGION> scholar	<RELIGION></RELIGION> scholar	0.1504694779	0
8550	<RELIGION>[Y]</RELIGION> scholar	<RELIGION>[ ' [ Y ] ' ]</RELIGION> scholar	<RELIGION></RELIGION> scholar	0.1504694779	0
8551	<PERSON>[X]</PERSON> in <RELIGION>[Y]</RELIGION>	<PERSON>[ ' [ X ] ' ]</PERSON> in <RELIGION>[ ' [ Y ] ' ]</RELIGION>	<PERSON></PERSON> in <RELIGION></RELIGION>	0.9100576757	0
8552	<PERSON>[X]</PERSON> in <RELIGION>[Y]</RELIGION>	<PERSON>[ ' [ X ] ' ]</PERSON> in <RELIGION>[ ' [ Y ] ' ]</RELIGION>	<PERSON></PERSON> in <RELIGION></RELIGION>	0.9100576757	2
8553	form of <RELIGION>[Y]</RELIGION>	form of <RELIGION>[ ' [ Y ] ' ]</RELIGION>	form of <RELIGION></RELIGION>	0.0816315974	2
8558	prophet <PERSON>[X]</PERSON>	prophet <PERSON>[ ' [ X ] ' ]</PERSON>	prophet <PERSON></PERSON>	0.2007437761	1
8561	death of <PERSON>[X]</PERSON>	death of <PERSON>[ ' [ X ] ' ]</PERSON>	death of <PERSON></PERSON>	0.099900018	2
8564	<PERSON>[X]</PERSON> al	<PERSON>[ ' [ X ] ' ]</PERSON> al	<PERSON></PERSON> al	0.5515737334	0
8565	<RELIGION>[Y]</RELIGION> party	<RELIGION>[ ' [ Y ] ' ]</RELIGION> party	<RELIGION></RELIGION> party	0.1643439403	0
8566	al - <RELIGION>[Y]</RELIGION>	al - <RELIGION>[ ' [ Y ] ' ]</RELIGION>	al - <RELIGION></RELIGION>	0.3788399691	2
8567	<PERSON>[X]</PERSON> al	<PERSON>[ ' [ X ] ' ]</PERSON> al	<PERSON></PERSON> al	0.5515737334	0
8577	prophet <PERSON>[X]</PERSON>	prophet <PERSON>[ ' [ X ] ' ]</PERSON>	prophet <PERSON></PERSON>	0.2007437761	1
8589	<RELIGION>[Y]</RELIGION> ist	<RELIGION>[ ' [ Y ] ' ]</RELIGION> ist	<RELIGION></RELIGION> ist	0.1596696982	0
8590	<RELIGION>[Y]</RELIGION> state	<RELIGION>[ ' [ Y ] ' ]</RELIGION> state	<RELIGION></RELIGION> state	0.16822562	0
8591	<RELIGION>[Y]</RELIGION> scholar	<RELIGION>[ ' [ Y ] ' ]</RELIGION> scholar	<RELIGION></RELIGION> scholar	0.1504694779	0
8595	<RELIGION>[Y]</RELIGION> ist	<RELIGION>[ ' [ Y ] ' ]</RELIGION> ist	<RELIGION></RELIGION> ist	0.1596696982	0
8596	<PERSON>[X]</PERSON> al	<PERSON>[ ' [ X ] ' ]</PERSON> al	<PERSON></PERSON> al	0.5515737334	0
8597	<RELIGION>[Y]</RELIGION> ism	<RELIGION>[ ' [ Y ] ' ]</RELIGION> ism	<RELIGION></RELIGION> ism	0.1504694779	0
8603	al - <RELIGION>[Y]</RELIGION>	al - <RELIGION>[ ' [ Y ] ' ]</RELIGION>	al - <RELIGION></RELIGION>	0.3788399691	2
8604	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.17569327	0
8605	prophet <PERSON>[X]</PERSON>	prophet <PERSON>[ ' [ X ] ' ]</PERSON>	prophet <PERSON></PERSON>	0.2007437761	1
8606	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.17569327	0
8607	prophet <PERSON>[X]</PERSON>	prophet <PERSON>[ ' [ X ] ' ]</PERSON>	prophet <PERSON></PERSON>	0.2007437761	1
8615	prophet of <RELIGION>[Y]</RELIGION>	prophet of <RELIGION>[ ' [ Y ] ' ]</RELIGION>	prophet of <RELIGION></RELIGION>	0.1107201575	2
8615	<RELIGION>[Y]</RELIGION> , <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> , <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> , <PERSON></PERSON>	0.6047577364	0
8616	<RELIGION>[Y]</RELIGION> , <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> , <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> , <PERSON></PERSON>	0.6047577364	2
8619	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.17569327	0
8620	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.1488445901	2
8624	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.17569327	0
8627	<RELIGION>[Y]</RELIGION> ist	<RELIGION>[ ' [ Y ] ' ]</RELIGION> ist	<RELIGION></RELIGION> ist	0.1596696982	0
8633	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.17569327	0
8634	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.1488445901	2
8636	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.17569327	0
8637	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.1488445901	2
8638	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.17569327	0
8639	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.1488445901	2
8649	<PERSON>[X]</PERSON> al	<PERSON>[ ' [ X ] ' ]</PERSON> al	<PERSON></PERSON> al	0.5515737334	0
8655	– <PERSON>[X]</PERSON> ,	– <PERSON>[ ' [ X ] ' ]</PERSON> ,	– <PERSON></PERSON> ,	0.1049708374	1
8657	<RELIGION>[Y]</RELIGION> tradition	<RELIGION>[ ' [ Y ] ' ]</RELIGION> tradition	<RELIGION></RELIGION> tradition	0.1504694779	0
8665	<RELIGION>[Y]</RELIGION> tradition	<RELIGION>[ ' [ Y ] ' ]</RELIGION> tradition	<RELIGION></RELIGION> tradition	0.1504694779	0
8667	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.17569327	0
8668	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.1488445901	2
8669	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.17569327	0
8670	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.1488445901	2
8675	<RELIGION>[Y]</RELIGION> scholar	<RELIGION>[ ' [ Y ] ' ]</RELIGION> scholar	<RELIGION></RELIGION> scholar	0.1504694779	0
8676	<RELIGION>[Y]</RELIGION> scholar <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> scholar <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> scholar <PERSON></PERSON>	0.079059329	2
8676	<PERSON>[X]</PERSON> al	<PERSON>[ ' [ X ] ' ]</PERSON> al	<PERSON></PERSON> al	0.5515737334	0
8683	conversion to <RELIGION>[Y]</RELIGION>	conversion to <RELIGION>[ ' [ Y ] ' ]</RELIGION>	conversion to <RELIGION></RELIGION>	0.0812837714	2
8684	<PERSON>[X]</PERSON> al	<PERSON>[ ' [ X ] ' ]</PERSON> al	<PERSON></PERSON> al	0.5515737334	0
8685	prophet <PERSON>[X]</PERSON>	prophet <PERSON>[ ' [ X ] ' ]</PERSON>	prophet <PERSON></PERSON>	0.2007437761	1
8700	<RELIGION>[Y]</RELIGION> law	<RELIGION>[ ' [ Y ] ' ]</RELIGION> law	<RELIGION></RELIGION> law	0.1546762969	0
8703	<RELIGION>[Y]</RELIGION> tradition	<RELIGION>[ ' [ Y ] ' ]</RELIGION> tradition	<RELIGION></RELIGION> tradition	0.1504694779	0
8706	<RELIGION>[Y]</RELIGION> tradition	<RELIGION>[ ' [ Y ] ' ]</RELIGION> tradition	<RELIGION></RELIGION> tradition	0.1504694779	0
8708	<RELIGION>[Y]</RELIGION> tradition	<RELIGION>[ ' [ Y ] ' ]</RELIGION> tradition	<RELIGION></RELIGION> tradition	0.1504694779	0
8717	<RELIGION>[Y]</RELIGION> and <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> and <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> and <PERSON></PERSON>	0.5618443663	0
8718	<RELIGION>[Y]</RELIGION> and <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> and <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> and <PERSON></PERSON>	0.5618443663	2
8727	<RELIGION>[Y]</RELIGION> , <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> , <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> , <PERSON></PERSON>	0.6047577364	0
8728	<RELIGION>[Y]</RELIGION> , <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> , <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> , <PERSON></PERSON>	0.6047577364	2
8742	<RELIGION>[Y]</RELIGION> tradition	<RELIGION>[ ' [ Y ] ' ]</RELIGION> tradition	<RELIGION></RELIGION> tradition	0.1504694779	0
8745	<RELIGION>[Y]</RELIGION> world	<RELIGION>[ ' [ Y ] ' ]</RELIGION> world	<RELIGION></RELIGION> world	0.1596071758	0
8747	prophet of <RELIGION>[Y]</RELIGION>	prophet of <RELIGION>[ ' [ Y ] ' ]</RELIGION>	prophet of <RELIGION></RELIGION>	0.1107201575	2
8748	<PERSON>[X]</PERSON> , <RELIGION>[Y]</RELIGION>	<PERSON>[ ' [ X ] ' ]</PERSON> , <RELIGION>[ ' [ Y ] ' ]</RELIGION>	<PERSON></PERSON> , <RELIGION></RELIGION>	0.9239525756	0
8749	<PERSON>[X]</PERSON> , <RELIGION>[Y]</RELIGION>	<PERSON>[ ' [ X ] ' ]</PERSON> , <RELIGION>[ ' [ Y ] ' ]</RELIGION>	<PERSON></PERSON> , <RELIGION></RELIGION>	0.9239525756	2
8759	interpretation of <RELIGION>[Y]</RELIGION>	interpretation of <RELIGION>[ ' [ Y ] ' ]</RELIGION>	interpretation of <RELIGION></RELIGION>	0.0816315974	2
8762	<PERSON>[X]</PERSON> and <RELIGION>[Y]</RELIGION>	<PERSON>[ ' [ X ] ' ]</PERSON> and <RELIGION>[ ' [ Y ] ' ]</RELIGION>	<PERSON></PERSON> and <RELIGION></RELIGION>	0.9128622768	0
8763	<PERSON>[X]</PERSON> and <RELIGION>[Y]</RELIGION>	<PERSON>[ ' [ X ] ' ]</PERSON> and <RELIGION>[ ' [ Y ] ' ]</RELIGION>	<PERSON></PERSON> and <RELIGION></RELIGION>	0.9128622768	2
8764	<PERSON>[X]</PERSON> and <RELIGION>[Y]</RELIGION>	<PERSON>[ ' [ X ] ' ]</PERSON> and <RELIGION>[ ' [ Y ] ' ]</RELIGION>	<PERSON></PERSON> and <RELIGION></RELIGION>	0.9128622768	0
8765	<PERSON>[X]</PERSON> and <RELIGION>[Y]</RELIGION>	<PERSON>[ ' [ X ] ' ]</PERSON> and <RELIGION>[ ' [ Y ] ' ]</RELIGION>	<PERSON></PERSON> and <RELIGION></RELIGION>	0.9128622768	2
8772	prophet of <RELIGION>[Y]</RELIGION>	prophet of <RELIGION>[ ' [ Y ] ' ]</RELIGION>	prophet of <RELIGION></RELIGION>	0.1107201575	2
8773	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.17569327	0
8774	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.1488445901	2
8775	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.17569327	0
8776	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.1488445901	2
8777	<PERSON>[X]</PERSON> al	<PERSON>[ ' [ X ] ' ]</PERSON> al	<PERSON></PERSON> al	0.5515737334	0
8783	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.17569327	0
8784	<RELIGION>[Y]</RELIGION> prophet , <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet , <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> prophet , <PERSON></PERSON>	0.1309314576	3
8785	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.17569327	0
8791	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.17569327	0
8792	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.1488445901	2
8800	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.17569327	0
8809	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.17569327	0
8810	prophet <PERSON>[X]</PERSON>	prophet <PERSON>[ ' [ X ] ' ]</PERSON>	prophet <PERSON></PERSON>	0.2007437761	1
8811	<RELIGION>[Y]</RELIGION> tradition	<RELIGION>[ ' [ Y ] ' ]</RELIGION> tradition	<RELIGION></RELIGION> tradition	0.1504694779	0
8815	– <PERSON>[X]</PERSON> ,	– <PERSON>[ ' [ X ] ' ]</PERSON> ,	– <PERSON></PERSON> ,	0.1049708374	1
8815	<PERSON>[X]</PERSON> , <RELIGION>[Y]</RELIGION>	<PERSON>[ ' [ X ] ' ]</PERSON> , <RELIGION>[ ' [ Y ] ' ]</RELIGION>	<PERSON></PERSON> , <RELIGION></RELIGION>	0.9239525756	0
8816	<PERSON>[X]</PERSON> , <RELIGION>[Y]</RELIGION>	<PERSON>[ ' [ X ] ' ]</PERSON> , <RELIGION>[ ' [ Y ] ' ]</RELIGION>	<PERSON></PERSON> , <RELIGION></RELIGION>	0.9239525756	2
8816	<RELIGION>[Y]</RELIGION> scholar	<RELIGION>[ ' [ Y ] ' ]</RELIGION> scholar	<RELIGION></RELIGION> scholar	0.1504694779	0
8817	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.17569327	0
8818	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.1488445901	2
8821	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.17569327	0
8822	prophet <PERSON>[X]</PERSON>	prophet <PERSON>[ ' [ X ] ' ]</PERSON>	prophet <PERSON></PERSON>	0.2007437761	1
8823	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[ ' [ Y ] ' ]</RELIGION>	nation of <RELIGION></RELIGION>	0.3510539032	2
8823	<RELIGION>[Y]</RELIGION> leader <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> leader <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> leader <PERSON></PERSON>	0.1033735117	0
8824	nation of <RELIGION>[Y]</RELIGION> leader <PERSON>[X]</PERSON>	nation of <RELIGION>[ ' [ Y ] ' ]</RELIGION> leader <PERSON>[ ' [ X ] ' ]</PERSON>	nation of <RELIGION></RELIGION> leader <PERSON></PERSON>	0.0484184216	4
8830	<RELIGION>[Y]</RELIGION> tradition	<RELIGION>[ ' [ Y ] ' ]</RELIGION> tradition	<RELIGION></RELIGION> tradition	0.1504694779	0
8835	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.17569327	0
8836	prophet <PERSON>[X]</PERSON>	prophet <PERSON>[ ' [ X ] ' ]</PERSON>	prophet <PERSON></PERSON>	0.2007437761	1
8837	<RELIGION>[Y]</RELIGION> scholar	<RELIGION>[ ' [ Y ] ' ]</RELIGION> scholar	<RELIGION></RELIGION> scholar	0.1504694779	0
8838	<RELIGION>[Y]</RELIGION> scholar <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> scholar <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> scholar <PERSON></PERSON>	0.079059329	2
8838	<PERSON>[X]</PERSON> al	<PERSON>[ ' [ X ] ' ]</PERSON> al	<PERSON></PERSON> al	0.5515737334	0
8841	<PERSON>[X]</PERSON> al	<PERSON>[ ' [ X ] ' ]</PERSON> al	<PERSON></PERSON> al	0.5515737334	0
8843	non - <RELIGION>[Y]</RELIGION>	non - <RELIGION>[ ' [ Y ] ' ]</RELIGION>	non - <RELIGION></RELIGION>	0.0667319148	2
8845	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.17569327	0
8846	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.1488445901	2
8849	<PERSON>[X]</PERSON> al	<PERSON>[ ' [ X ] ' ]</PERSON> al	<PERSON></PERSON> al	0.5515737334	0
8850	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.17569327	0
8851	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.1488445901	2
8852	<PERSON>[X]</PERSON> al	<PERSON>[ ' [ X ] ' ]</PERSON> al	<PERSON></PERSON> al	0.5515737334	0
8854	<RELIGION>[Y]</RELIGION> scholar	<RELIGION>[ ' [ Y ] ' ]</RELIGION> scholar	<RELIGION></RELIGION> scholar	0.1504694779	0
8855	<RELIGION>[Y]</RELIGION> scholar <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> scholar <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> scholar <PERSON></PERSON>	0.079059329	2
8858	<PERSON>[X]</PERSON> al	<PERSON>[ ' [ X ] ' ]</PERSON> al	<PERSON></PERSON> al	0.5515737334	0
8859	<RELIGION>[Y]</RELIGION> scholar	<RELIGION>[ ' [ Y ] ' ]</RELIGION> scholar	<RELIGION></RELIGION> scholar	0.1504694779	0
8860	al - <PERSON>[X]</PERSON>	al - <PERSON>[ ' [ X ] ' ]</PERSON>	al - <PERSON></PERSON>	0.353091263	2
8861	<PERSON>[X]</PERSON> al	<PERSON>[ ' [ X ] ' ]</PERSON> al	<PERSON></PERSON> al	0.5515737334	0
8865	<RELIGION>[Y]</RELIGION> world	<RELIGION>[ ' [ Y ] ' ]</RELIGION> world	<RELIGION></RELIGION> world	0.1596071758	0
8866	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.17569327	0
8867	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.1488445901	2
8868	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.17569327	0
8869	<RELIGION>[Y]</RELIGION> prophet <PERSON>[X]</PERSON>	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet <PERSON>[ ' [ X ] ' ]</PERSON>	<RELIGION></RELIGION> prophet <PERSON></PERSON>	0.1488445901	2
8870	<RELIGION>[Y]</RELIGION> prophet	<RELIGION>[ ' [ Y ] ' ]</RELIGION> prophet	<RELIGION></RELIGION> prophet	0.17569327	0
8871	prophet <PERSON>[X]</PERSON>	prophet <PERSON>[ ' [ X ] ' ]</PERSON>	prophet <PERSON></PERSON>	0.2007437761	1
8876	pan - <RELIGION>[Y]</RELIGION>	pan - <RELIGION>[ ' [ Y ] ' ]</RELIGION>	pan - <RELIGION></RELIGION>	0.0617053646	2
8878	pan - <RELIGION>[Y]</RELIGION>	pan - <RELIGION>[ ' [ Y ] ' ]</RELIGION>	pan - <RELIGION></RELIGION>	0.0617053646	2
8878	<RELIGION>[Y]</RELIGION> ist	<RELIGION>[ ' [ Y ] ' ]</RELIGION> ist	<RELIGION></RELIGION> ist	0.1596696982	0
8880	<RELIGION>[Y]</RELIGION> state	<RELIGION>[ ' [ Y ] ' ]</RELIGION> state	<RELIGION></RELIGION> state	0.16822562	0
8882	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[ ' [ Y ] ' ]</RELIGION>	nation of <RELIGION></RELIGION>	0.3510539032	2
8884	<PERSON>[X]</PERSON> , the leader	<PERSON>[ ' [ X ] ' ]</PERSON> , the leader	<PERSON></PERSON> , the leader	0.1488445901	0
8887	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[ ' [ Y ] ' ]</RELIGION>	nation of <RELIGION></RELIGION>	0.3510539032	2
8888	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[ ' [ Y ] ' ]</RELIGION>	nation of <RELIGION></RELIGION>	0.3510539032	2
8890	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[ ' [ Y ] ' ]</RELIGION>	nation of <RELIGION></RELIGION>	0.3510539032	2
8897	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[ ' [ Y ] ' ]</RELIGION>	nation of <RELIGION></RELIGION>	0.3510539032	2
8898	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[ ' [ Y ] ' ]</RELIGION>	nation of <RELIGION></RELIGION>	0.3510539032	2
8901	nation of <RELIGION>[Y]</RELIGION>	nation of <RELIGION>[ ' [ Y ] ' ]</RELIGION>	nation of <RELIGION></RELIGION>	0.3510539032	2
8902	<PERSON>[X]</PERSON> and <RELIGION>[Y]</RELIGION>	<PERSON>[ ' [ X ] ' ]</PERSON> and <RELIGION>[ ' [ Y ] ' ]</RELIGION>	<PERSON></PERSON> and <RELIGION></RELIGION>	0.9128622768	0
