MENTION	XMLBOTTOM	XML	PATTERN	SCORE	POS
12895	safety and efficacy of <DRUG>[X]</DRUG>	safety and efficacy of <DRUG>[X]</DRUG>	safety and efficacy of <DRUG></DRUG>	0.6018654363	4
12907	rn - -lrb- <DRUG>[X]</DRUG> -rrb- rn	rn - -lrb- <DRUG>[X]</DRUG> -rrb- rn	rn - -lrb- <DRUG></DRUG> -rrb- rn	0.5598308288	3
12908	mh - <DISEASE>[Y]</DISEASE>	mh - <DISEASE>[Y]</DISEASE>	mh - <DISEASE></DISEASE>	0.4824550433	2
12915	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
12915	nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	nausea and <DISEASE></DISEASE> -lrb- ponv -rrb-	0.4336344823	2
12919	prevention of nausea and <DISEASE>[Y]</DISEASE>	prevention of nausea and <DISEASE>[Y]</DISEASE>	prevention of nausea and <DISEASE></DISEASE>	0.6018654363	4
12930	prevention of nausea and <DISEASE>[Y]</DISEASE>	prevention of nausea and <DISEASE>[Y]</DISEASE>	prevention of nausea and <DISEASE></DISEASE>	0.6018654363	4
12931	safety and efficacy of <DRUG>[X]</DRUG>	safety and efficacy of <DRUG>[X]</DRUG>	safety and efficacy of <DRUG></DRUG>	0.6018654363	4
12932	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
12944	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
12944	nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	nausea and <DISEASE></DISEASE> -lrb- ponv -rrb-	0.4336344823	2
12950	<DRUG>[X]</DRUG> in the prevention of postoperative	<DRUG>[X]</DRUG> in the prevention of postoperative	<DRUG></DRUG> in the prevention of postoperative	0.6863172508	0
12956	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
12961	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
12964	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13000	prevention of nausea and <DISEASE>[Y]</DISEASE>	prevention of nausea and <DISEASE>[Y]</DISEASE>	prevention of nausea and <DISEASE></DISEASE>	0.6018654363	4
13025	prevention of postoperative <DISEASE>[Y]</DISEASE>	prevention of postoperative <DISEASE>[Y]</DISEASE>	prevention of postoperative <DISEASE></DISEASE>	0.5401336747	3
13072	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13086	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13109	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13111	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13152	prevention of <DISEASE>[Y]</DISEASE> in patients	prevention of <DISEASE>[Y]</DISEASE> in patients	prevention of <DISEASE></DISEASE> in patients	0.6069956171	2
13153	efficacy and safety of <DRUG>[X]</DRUG>	efficacy and safety of <DRUG>[X]</DRUG>	efficacy and safety of <DRUG></DRUG>	0.5703661411	4
13153	<DRUG>[X]</DRUG> in the prevention of postoperative	<DRUG>[X]</DRUG> in the prevention of postoperative	<DRUG></DRUG> in the prevention of postoperative	0.6863172508	0
13154	prevention of postoperative nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	prevention of postoperative nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	prevention of postoperative nausea and <DISEASE></DISEASE> -lrb- ponv -rrb-	0.4336344823	5
13156	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13157	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13157	nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	nausea and <DISEASE></DISEASE> -lrb- ponv -rrb-	0.4336344823	2
13185	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13187	prevention of nausea and <DISEASE>[Y]</DISEASE>	prevention of nausea and <DISEASE>[Y]</DISEASE>	prevention of nausea and <DISEASE></DISEASE>	0.6018654363	4
13215	efficacy and safety of <DRUG>[X]</DRUG>	efficacy and safety of <DRUG>[X]</DRUG>	efficacy and safety of <DRUG></DRUG>	0.5703661411	4
13216	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13216	<DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	<DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	<DISEASE></DISEASE> -lrb- ponv -rrb-	0.4633849397	0
13230	<DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	<DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	<DISEASE></DISEASE> -lrb- ponv -rrb-	0.4633849397	0
13244	prevention of postoperative nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	prevention of postoperative nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	prevention of postoperative nausea and <DISEASE></DISEASE> -lrb- ponv -rrb-	0.4336344823	5
13249	safety and efficacy of <DRUG>[X]</DRUG>	safety and efficacy of <DRUG>[X]</DRUG>	safety and efficacy of <DRUG></DRUG>	0.6018654363	4
13264	prevention of nausea and <DISEASE>[Y]</DISEASE>	prevention of nausea and <DISEASE>[Y]</DISEASE>	prevention of nausea and <DISEASE></DISEASE>	0.6018654363	4
13266	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13268	prevention of nausea and <DISEASE>[Y]</DISEASE>	prevention of nausea and <DISEASE>[Y]</DISEASE>	prevention of nausea and <DISEASE></DISEASE>	0.6018654363	4
13270	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13272	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13274	prevention of nausea and <DISEASE>[Y]</DISEASE>	prevention of nausea and <DISEASE>[Y]</DISEASE>	prevention of nausea and <DISEASE></DISEASE>	0.6018654363	4
13286	prevention of nausea and <DISEASE>[Y]</DISEASE>	prevention of nausea and <DISEASE>[Y]</DISEASE>	prevention of nausea and <DISEASE></DISEASE>	0.6018654363	4
13287	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13293	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13295	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13295	nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	nausea and <DISEASE></DISEASE> -lrb- ponv -rrb-	0.4336344823	2
13315	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13324	<DRUG>[X]</DRUG> in the prevention of postoperative	<DRUG>[X]</DRUG> in the prevention of postoperative	<DRUG></DRUG> in the prevention of postoperative	0.6863172508	0
13325	efficacy and safety of <DRUG>[X]</DRUG>	efficacy and safety of <DRUG>[X]</DRUG>	efficacy and safety of <DRUG></DRUG>	0.5703661411	4
13326	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13331	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13336	prevention of nausea and <DISEASE>[Y]</DISEASE>	prevention of nausea and <DISEASE>[Y]</DISEASE>	prevention of nausea and <DISEASE></DISEASE>	0.6018654363	4
13339	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13341	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13341	nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	nausea and <DISEASE></DISEASE> -lrb- ponv -rrb-	0.4336344823	2
13343	prevention of postoperative nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	prevention of postoperative nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	prevention of postoperative nausea and <DISEASE></DISEASE> -lrb- ponv -rrb-	0.4336344823	5
13352	efficacy and safety of <DRUG>[X]</DRUG>	efficacy and safety of <DRUG>[X]</DRUG>	efficacy and safety of <DRUG></DRUG>	0.5703661411	4
13358	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13358	nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	nausea and <DISEASE></DISEASE> -lrb- ponv -rrb-	0.4336344823	2
13360	prevention of postoperative nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	prevention of postoperative nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	prevention of postoperative nausea and <DISEASE></DISEASE> -lrb- ponv -rrb-	0.4336344823	5
13361	<DRUG>[X]</DRUG> in the prevention of postoperative	<DRUG>[X]</DRUG> in the prevention of postoperative	<DRUG></DRUG> in the prevention of postoperative	0.6863172508	0
13362	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13364	<DRUG>[X]</DRUG> in the prevention of postoperative	<DRUG>[X]</DRUG> in the prevention of postoperative	<DRUG></DRUG> in the prevention of postoperative	0.6863172508	0
13365	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13386	prevention of nausea and <DISEASE>[Y]</DISEASE>	prevention of nausea and <DISEASE>[Y]</DISEASE>	prevention of nausea and <DISEASE></DISEASE>	0.6018654363	4
13387	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13394	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13440	nausea and <DISEASE>[Y]</DISEASE> -lrb- cinv -rrb-	nausea and <DISEASE>[Y]</DISEASE> -lrb- cinv -rrb-	nausea and <DISEASE></DISEASE> -lrb- cinv -rrb-	0.1508308288	2
13443	nausea and <DISEASE>[Y]</DISEASE> -lrb- cinv -rrb-	nausea and <DISEASE>[Y]</DISEASE> -lrb- cinv -rrb-	nausea and <DISEASE></DISEASE> -lrb- cinv -rrb-	0.1508308288	2
13453	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13454	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13454	nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	nausea and <DISEASE></DISEASE> -lrb- ponv -rrb-	0.4336344823	2
13488	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13488	nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	nausea and <DISEASE></DISEASE> -lrb- ponv -rrb-	0.4336344823	2
13492	prevention of nausea and <DISEASE>[Y]</DISEASE>	prevention of nausea and <DISEASE>[Y]</DISEASE>	prevention of nausea and <DISEASE></DISEASE>	0.6018654363	4
13504	prevention of postoperative nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	prevention of postoperative nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	prevention of postoperative nausea and <DISEASE></DISEASE> -lrb- ponv -rrb-	0.4336344823	5
13518	efficacy and safety of <DRUG>[X]</DRUG>	efficacy and safety of <DRUG>[X]</DRUG>	efficacy and safety of <DRUG></DRUG>	0.5703661411	4
13531	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13532	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13532	nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	nausea and <DISEASE></DISEASE> -lrb- ponv -rrb-	0.4336344823	2
13541	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13541	nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	nausea and <DISEASE></DISEASE> -lrb- ponv -rrb-	0.4336344823	2
13548	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13548	nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	nausea and <DISEASE>[Y]</DISEASE> -lrb- ponv -rrb-	nausea and <DISEASE></DISEASE> -lrb- ponv -rrb-	0.4336344823	2
13556	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13557	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13567	nausea and <DISEASE>[Y]</DISEASE> -lrb- cinv -rrb-	nausea and <DISEASE>[Y]</DISEASE> -lrb- cinv -rrb-	nausea and <DISEASE></DISEASE> -lrb- cinv -rrb-	0.1508308288	2
13596	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE>[Y]</DISEASE>	postoperative nausea and <DISEASE></DISEASE>	0.4825502252	3
13696	late <DISEASE>[Y]</DISEASE> response	late <DISEASE>[Y]</DISEASE> response	late <DISEASE></DISEASE> response	0.5575797465	1
13699	late <DISEASE>[Y]</DISEASE> response	late <DISEASE>[Y]</DISEASE> response	late <DISEASE></DISEASE> response	0.5575797465	1
13753	late <DISEASE>[Y]</DISEASE> response	late <DISEASE>[Y]</DISEASE> response	late <DISEASE></DISEASE> response	0.5575797465	1
13756	late <DISEASE>[Y]</DISEASE> response	late <DISEASE>[Y]</DISEASE> response	late <DISEASE></DISEASE> response	0.5575797465	1
14001	late <DISEASE>[Y]</DISEASE> response	late <DISEASE>[Y]</DISEASE> response	late <DISEASE></DISEASE> response	0.5575797465	1
14003	late <DISEASE>[Y]</DISEASE> response	late <DISEASE>[Y]</DISEASE> response	late <DISEASE></DISEASE> response	0.5575797465	1
14268	late <DISEASE>[Y]</DISEASE> response	late <DISEASE>[Y]</DISEASE> response	late <DISEASE></DISEASE> response	0.5575797465	1
14272	late <DISEASE>[Y]</DISEASE> response	late <DISEASE>[Y]</DISEASE> response	late <DISEASE></DISEASE> response	0.5575797465	1
14273	late <DISEASE>[Y]</DISEASE> response	late <DISEASE>[Y]</DISEASE> response	late <DISEASE></DISEASE> response	0.5575797465	1
14277	late <DISEASE>[Y]</DISEASE> response	late <DISEASE>[Y]</DISEASE> response	late <DISEASE></DISEASE> response	0.5575797465	1
14278	late <DISEASE>[Y]</DISEASE> response	late <DISEASE>[Y]</DISEASE> response	late <DISEASE></DISEASE> response	0.5575797465	1
14282	late <DISEASE>[Y]</DISEASE> response	late <DISEASE>[Y]</DISEASE> response	late <DISEASE></DISEASE> response	0.5575797465	1
14283	late <DISEASE>[Y]</DISEASE> response	late <DISEASE>[Y]</DISEASE> response	late <DISEASE></DISEASE> response	0.5575797465	1
14287	late <DISEASE>[Y]</DISEASE> response	late <DISEASE>[Y]</DISEASE> response	late <DISEASE></DISEASE> response	0.5575797465	1
14309	late <DISEASE>[Y]</DISEASE> response	late <DISEASE>[Y]</DISEASE> response	late <DISEASE></DISEASE> response	0.5575797465	1
14311	late <DISEASE>[Y]</DISEASE> response	late <DISEASE>[Y]</DISEASE> response	late <DISEASE></DISEASE> response	0.5575797465	1
14504	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE></DISEASE> ophthalmicus	0.5575797465	1
14506	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE></DISEASE> ophthalmicus	0.5575797465	1
14538	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE></DISEASE> ophthalmicus	0.5575797465	1
14540	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE></DISEASE> ophthalmicus	0.5575797465	1
14542	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE></DISEASE> ophthalmicus	0.5575797465	1
14544	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE></DISEASE> ophthalmicus	0.5575797465	1
14628	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE></DISEASE> ophthalmicus	0.5575797465	1
14633	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE></DISEASE> ophthalmicus	0.5575797465	1
14638	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE></DISEASE> ophthalmicus	0.5575797465	1
14643	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE></DISEASE> ophthalmicus	0.5575797465	1
15013	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE></DISEASE> ophthalmicus	0.5575797465	1
15014	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE></DISEASE> ophthalmicus	0.5575797465	1
15017	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE></DISEASE> ophthalmicus	0.5575797465	1
15018	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE></DISEASE> ophthalmicus	0.5575797465	1
15025	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE></DISEASE> ophthalmicus	0.5575797465	1
15027	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE></DISEASE> ophthalmicus	0.5575797465	1
15029	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE></DISEASE> ophthalmicus	0.5575797465	1
15031	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE></DISEASE> ophthalmicus	0.5575797465	1
15032	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE></DISEASE> ophthalmicus	0.5575797465	1
15034	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE></DISEASE> ophthalmicus	0.5575797465	1
15037	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE></DISEASE> ophthalmicus	0.5575797465	1
15039	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE>[Y]</DISEASE> ophthalmicus	herpes <DISEASE></DISEASE> ophthalmicus	0.5575797465	1
15241	stable <DISEASE>[Y]</DISEASE> pectoris	stable <DISEASE>[Y]</DISEASE> pectoris	stable <DISEASE></DISEASE> pectoris	0.5575797465	1
15244	stable <DISEASE>[Y]</DISEASE> pectoris	stable <DISEASE>[Y]</DISEASE> pectoris	stable <DISEASE></DISEASE> pectoris	0.5575797465	1
15247	stable <DISEASE>[Y]</DISEASE> pectoris	stable <DISEASE>[Y]</DISEASE> pectoris	stable <DISEASE></DISEASE> pectoris	0.5575797465	1
15250	stable <DISEASE>[Y]</DISEASE> pectoris	stable <DISEASE>[Y]</DISEASE> pectoris	stable <DISEASE></DISEASE> pectoris	0.5575797465	1
15296	patients with stable <DISEASE>[Y]</DISEASE>	patients with stable <DISEASE>[Y]</DISEASE>	patients with stable <DISEASE></DISEASE>	0.4825502252	3
15302	patients with stable <DISEASE>[Y]</DISEASE>	patients with stable <DISEASE>[Y]</DISEASE>	patients with stable <DISEASE></DISEASE>	0.4825502252	3
15308	patients with stable <DISEASE>[Y]</DISEASE>	patients with stable <DISEASE>[Y]</DISEASE>	patients with stable <DISEASE></DISEASE>	0.4825502252	3
15314	patients with stable <DISEASE>[Y]</DISEASE>	patients with stable <DISEASE>[Y]</DISEASE>	patients with stable <DISEASE></DISEASE>	0.4825502252	3
15320	stable <DISEASE>[Y]</DISEASE> pectoris	stable <DISEASE>[Y]</DISEASE> pectoris	stable <DISEASE></DISEASE> pectoris	0.5575797465	1
15322	stable <DISEASE>[Y]</DISEASE> pectoris	stable <DISEASE>[Y]</DISEASE> pectoris	stable <DISEASE></DISEASE> pectoris	0.5575797465	1
15324	stable <DISEASE>[Y]</DISEASE> pectoris	stable <DISEASE>[Y]</DISEASE> pectoris	stable <DISEASE></DISEASE> pectoris	0.5575797465	1
15326	stable <DISEASE>[Y]</DISEASE> pectoris	stable <DISEASE>[Y]</DISEASE> pectoris	stable <DISEASE></DISEASE> pectoris	0.5575797465	1
15338	patients with stable <DISEASE>[Y]</DISEASE>	patients with stable <DISEASE>[Y]</DISEASE>	patients with stable <DISEASE></DISEASE>	0.4825502252	3
15342	patients with stable <DISEASE>[Y]</DISEASE>	patients with stable <DISEASE>[Y]</DISEASE>	patients with stable <DISEASE></DISEASE>	0.4825502252	3
15346	patients with stable <DISEASE>[Y]</DISEASE>	patients with stable <DISEASE>[Y]</DISEASE>	patients with stable <DISEASE></DISEASE>	0.4825502252	3
15350	patients with stable <DISEASE>[Y]</DISEASE>	patients with stable <DISEASE>[Y]</DISEASE>	patients with stable <DISEASE></DISEASE>	0.4825502252	3
15567	<DRUG>[X]</DRUG> -lrb- p = -rrb-	<DRUG>[X]</DRUG> -lrb- p = -rrb-	<DRUG></DRUG> -lrb- p = -rrb-	0.6008654363	0
15569	<DRUG>[X]</DRUG> -lrb- p = -rrb-	<DRUG>[X]</DRUG> -lrb- p = -rrb-	<DRUG></DRUG> -lrb- p = -rrb-	0.6008654363	0
15805	efficacy and safety of <DRUG>[X]</DRUG>	efficacy and safety of <DRUG>[X]</DRUG>	efficacy and safety of <DRUG></DRUG>	0.5703661411	4
15808	efficacy and safety of <DRUG>[X]</DRUG>	efficacy and safety of <DRUG>[X]</DRUG>	efficacy and safety of <DRUG></DRUG>	0.5703661411	4
15811	efficacy and safety of <DRUG>[X]</DRUG>	efficacy and safety of <DRUG>[X]</DRUG>	efficacy and safety of <DRUG></DRUG>	0.5703661411	4
15820	efficacy and safety of <DRUG>[X]</DRUG>	efficacy and safety of <DRUG>[X]</DRUG>	efficacy and safety of <DRUG></DRUG>	0.5703661411	4
15823	efficacy and safety of <DRUG>[X]</DRUG>	efficacy and safety of <DRUG>[X]</DRUG>	efficacy and safety of <DRUG></DRUG>	0.5703661411	4
15881	<DISEASE>[Y]</DISEASE> zoster virus -lrb- <DRUG>[X]</DRUG> -rrb-	<DISEASE>[Y]</DISEASE> zoster virus -lrb- <DRUG>[X]</DRUG> -rrb-	<DISEASE></DISEASE> zoster virus -lrb- <DRUG></DRUG> -rrb-	0.51986916	0
15882	<DISEASE>[Y]</DISEASE> zoster virus -lrb- <DRUG>[X]</DRUG> -rrb-	<DISEASE>[Y]</DISEASE> zoster virus -lrb- <DRUG>[X]</DRUG> -rrb-	<DISEASE></DISEASE> zoster virus -lrb- <DRUG></DRUG> -rrb-	0.51986916	4
15884	<DISEASE>[Y]</DISEASE> zoster virus -lrb- <DRUG>[X]</DRUG> -rrb-	<DISEASE>[Y]</DISEASE> zoster virus -lrb- <DRUG>[X]</DRUG> -rrb-	<DISEASE></DISEASE> zoster virus -lrb- <DRUG></DRUG> -rrb-	0.51986916	0
